Date,CN,Sales
2/26/2018,229884,1080
2/26/2018,229885,221300
2/26/2018,229886,105018.72
2/26/2018,229887,91636
2/26/2018,229888,207008
2/26/2018,229889,336877.6
2/26/2018,229890,52005.6
2/26/2018,229891,10250
2/26/2018,229892,665
2/26/2018,229893,16560
2/26/2018,229894,135980
2/26/2018,229896,9065
2/26/2018,229897,16060
2/26/2018,229898,8455.64
2/26/2018,229899,2226.5
2/26/2018,229900,3900
2/26/2018,229901,52920
2/26/2018,229902,120650
2/26/2018,229903,35000
2/26/2018,229904,17826.1
2/26/2018,229905,8150
2/26/2018,229906,17826.1
2/26/2018,229907,8150
2/26/2018,229908,82400
2/26/2018,229909,1107.6
2/26/2018,229910,18408
2/26/2018,229911,14138.96
2/26/2018,229912,30385.44
2/26/2018,229913,2000
2/26/2018,229914,72946
2/26/2018,229915,104590
2/26/2018,229916,9092.4
2/26/2018,229917,4288.32
2/26/2018,229918,14100
2/26/2018,229919,2282
2/26/2018,229920,21916.8
2/26/2018,229921,18624.58
2/26/2018,229922,9979.5
2/26/2018,229923,1340
2/26/2018,229924,2964.15
2/26/2018,229925,19257.08
2/26/2018,229926,10167.5
2/26/2018,229927,24198.4
2/26/2018,229928,30672
2/26/2018,229929,8603.5
2/26/2018,229930,2700
2/26/2018,229931,12412.8
2/26/2018,229932,99010
2/26/2018,229933,3700
2/26/2018,229934,74232
2/26/2018,229935,12573
2/26/2018,229936,741668
2/26/2018,229937,55600
2/26/2018,229938,21771.84
2/26/2018,229939,34500
2/26/2018,229940,5750
2/26/2018,229941,6207.2
2/26/2018,229942,9800.5
2/26/2018,229943,1980
2/26/2018,229944,1287000
2/26/2018,229945,4725
2/26/2018,229946,645
2/26/2018,229947,6163.2
2/26/2018,229948,3866
2/26/2018,229949,35055
2/26/2018,229950,455
2/27/2018,229951,28980
2/27/2018,229952,35500
2/27/2018,229953,1400
2/27/2018,229954,10089
2/27/2018,229955,120
2/27/2018,229956,66000
2/27/2018,229957,97156.8
2/27/2018,229958,525000
2/27/2018,229959,56556
2/27/2018,229960,6206.4
2/27/2018,229961,2010
2/27/2018,229962,22490
2/27/2018,229963,8280
2/27/2018,229964,217372.56
2/27/2018,229965,12594
2/27/2018,229966,40450
2/27/2018,229967,18619.2
2/27/2018,229968,92
2/27/2018,229969,210
2/27/2018,229970,14700
2/27/2018,229971,13001.6
2/27/2018,229972,5100
2/27/2018,229974,393120
2/27/2018,229975,39312
2/27/2018,229976,65520
2/27/2018,229977,27450
2/27/2018,229978,70698
2/27/2018,229979,2874.24
2/27/2018,229980,61152
2/27/2018,229981,2938
2/27/2018,229982,62064
2/27/2018,229983,3069.4
2/27/2018,229984,18437.9
2/27/2018,229985,73330
2/27/2018,229986,107506.8
2/27/2018,229987,7150
2/27/2018,229988,931.8
2/27/2018,229989,830
2/27/2018,229990,19875
2/27/2018,229991,7376
2/27/2018,229992,35024
2/27/2018,229993,450
2/27/2018,229994,3090
2/27/2018,229995,11503.48
2/27/2018,229996,3086.7
2/27/2018,229997,2462
2/27/2018,229998,26006.5
2/27/2018,229999,17722.5
2/27/2018,230000,6929
2/27/2018,230001,24451.2
2/27/2018,230002,18860
2/28/2018,230003,32589.44
2/28/2018,230004,8300
2/28/2018,230005,3076
2/28/2018,230006,35
2/28/2018,230007,7200
2/28/2018,230008,25500
2/28/2018,230009,169329.6
2/28/2018,230010,62500
2/28/2018,230011,14650
2/28/2018,230012,10375
2/28/2018,230013,240
2/28/2018,230014,15665.45
2/28/2018,230015,48.39
2/28/2018,230016,1305
2/28/2018,230017,14875
2/28/2018,230018,271467.6
2/28/2018,230019,181584
2/28/2018,230020,290880
2/28/2018,230021,287532
2/28/2018,230022,16872
2/28/2018,230023,142920
2/28/2018,230024,2988
2/28/2018,230025,5187.5
2/28/2018,230026,1905.6
2/28/2018,230027,66696
2/28/2018,230028,118147.2
2/28/2018,230029,550
2/28/2018,230030,115
2/28/2018,230031,28434.24
2/28/2018,230032,50549.76
2/28/2018,230033,224417
2/28/2018,230034,8316
2/28/2018,230035,16278
2/28/2018,230036,120
2/28/2018,230037,4600.8
2/28/2018,230038,13191.68
2/28/2018,230039,177120
2/28/2018,230040,12412.8
2/28/2018,230041,162
2/28/2018,230042,64210.68
2/28/2018,230043,118616.4
2/28/2018,230044,1111
2/28/2018,230045,54720
2/28/2018,230046,5227.2
2/28/2018,230047,75870.6
2/28/2018,230048,206496
2/28/2018,230049,49216
2/28/2018,230050,627433.28
2/28/2018,230051,62064
2/28/2018,230052,62500
2/28/2018,230053,107274.24
2/28/2018,230054,73252.8
2/28/2018,230055,3585.6
2/28/2018,230056,69144
2/28/2018,230057,6600
3/1/2018,230058,23
3/1/2018,230059,6180
3/1/2018,230060,76050
3/1/2018,230061,4485
3/1/2018,230062,6192
3/1/2018,230063,4788
3/1/2018,230064,5640
3/1/2018,230065,24279.25
3/1/2018,230066,6625
3/1/2018,230067,42840
3/1/2018,230068,23760
3/1/2018,230069,59243.58
3/1/2018,230070,65376
3/1/2018,230071,39626.8
3/1/2018,230072,1400
3/1/2018,230073,495000
3/1/2018,230074,1575.6
3/1/2018,230075,54344
3/1/2018,230076,260370.8
3/1/2018,230077,160092
3/1/2018,230078,13000
3/1/2018,230079,1130.15
3/1/2018,230080,1212.75
3/1/2018,230081,40860
3/1/2018,230082,173894.4
3/1/2018,230083,29992.48
3/1/2018,230084,3600
3/1/2018,230085,17001.6
3/1/2018,230086,20383.2
3/1/2018,230087,15264
3/1/2018,230088,15193
3/1/2018,230089,42264
3/1/2018,230090,15000
3/1/2018,230091,315952
3/1/2018,230092,17712
3/1/2018,230093,20880
3/1/2018,230094,63875
3/1/2018,230095,8258.16
3/1/2018,230096,10556.7
3/1/2018,230097,15982
3/1/2018,230099,41464
3/1/2018,230100,34560
3/1/2018,230101,23040
3/1/2018,230102,2304
3/1/2018,230103,22.78
3/1/2018,230104,12722.4
3/1/2018,230105,310176
3/1/2018,230106,6912
3/1/2018,230107,3634.44
3/1/2018,230108,17280
3/1/2018,230109,248.2
3/1/2018,230110,24550
3/2/2018,230111,23300
3/2/2018,230112,105
3/2/2018,230113,123480
3/2/2018,230114,37238.4
3/2/2018,230115,171600
3/2/2018,230116,4525.92
3/2/2018,230117,5122.8
3/2/2018,230118,169.5
3/2/2018,230119,23383.6
3/2/2018,230120,8100
3/2/2018,230121,3970.8
3/2/2018,230122,5162.4
3/2/2018,230123,210038.4
3/2/2018,230124,81536
3/2/2018,230125,15837.6
3/2/2018,230126,146.73
3/2/2018,230127,4112.75
3/2/2018,230128,3139.9
3/2/2018,230129,4882.5
3/2/2018,230130,1674.6
3/2/2018,230131,3612
3/2/2018,230132,5234.28
3/2/2018,230133,830
3/2/2018,230134,147670
3/2/2018,230135,8268.98
3/2/2018,230136,298
3/2/2018,230137,1683
3/2/2018,230138,810
3/2/2018,230139,240
3/2/2018,230140,4320
3/2/2018,230141,17521.2
3/2/2018,230142,2099.54
3/2/2018,230143,236
3/2/2018,230144,3478.62
3/2/2018,230145,400
3/2/2018,230146,2782.24
3/2/2018,230147,151297
3/2/2018,230148,2577.6
3/2/2018,230149,3022.38
3/2/2018,230150,290000
3/2/2018,230151,13888
3/2/2018,230152,3643.42
3/2/2018,230153,6591
3/2/2018,230154,39.68
3/2/2018,230155,43680
3/2/2018,230156,113250.4
3/2/2018,230157,390
3/2/2018,230158,5280
3/2/2018,230159,3980.5
3/2/2018,230160,5468.5
3/2/2018,230161,2342.1
3/2/2018,230162,3447.5
3/2/2018,230163,1908.38
3/2/2018,230164,1853.2
3/2/2018,230165,3287
3/2/2018,230166,68
3/3/2018,230167,2876.46
3/3/2018,230168,1903
3/3/2018,230169,5144.5
3/3/2018,230170,3920
3/3/2018,230171,2432.2
3/3/2018,230172,27.39
3/3/2018,230173,2070
3/3/2018,230174,11664
3/3/2018,230175,39225
3/3/2018,230176,15605.8
3/3/2018,230177,2760
3/3/2018,230178,1527
3/3/2018,230179,7200
3/3/2018,230180,45
3/3/2018,230181,170640
3/3/2018,230182,17640
3/3/2018,230183,85320
3/3/2018,230184,7668
3/3/2018,230185,111.96
3/3/2018,230186,234351
3/3/2018,230187,194880
3/3/2018,230188,194880
3/3/2018,230189,324800
3/3/2018,230190,21840
3/3/2018,230191,30050.2
3/3/2018,230192,53169
3/5/2018,230193,400
3/5/2018,230194,5650
3/5/2018,230195,34128
3/5/2018,230196,35416.8
3/5/2018,230197,134.76
3/5/2018,230198,14620.38
3/5/2018,230199,13680
3/5/2018,230200,1606
3/5/2018,230201,21.66
3/5/2018,230202,18.5
3/5/2018,230203,28606.8
3/5/2018,230204,10590
3/5/2018,230205,11124.6
3/5/2018,230206,2600
3/5/2018,230207,166
3/5/2018,230208,31000
3/5/2018,230209,21266
3/5/2018,230210,32088
3/5/2018,230211,53700
3/5/2018,230212,2520
3/5/2018,230213,18243.5
3/5/2018,230214,19429
3/5/2018,230215,1368
3/5/2018,230216,8242
3/5/2018,230217,23011.28
3/5/2018,230218,130.43
3/5/2018,230219,732.6
3/5/2018,230220,900
3/5/2018,230221,22652.64
3/5/2018,230222,11600
3/5/2018,230223,6750
3/5/2018,230224,468
3/5/2018,230225,46
3/5/2018,230226,350649
3/5/2018,230227,17400
3/5/2018,230228,8160
3/5/2018,230229,206
3/5/2018,230230,18078.5
3/5/2018,230231,18078.5
3/5/2018,230232,11528
3/5/2018,230233,7696
3/5/2018,230234,12960
3/5/2018,230235,260.86
3/5/2018,230236,54600
3/5/2018,230237,12096
3/5/2018,230238,251024
3/6/2018,230239,135
3/6/2018,230240,8050
3/6/2018,230241,3960
3/6/2018,230242,210
3/6/2018,230243,82
3/6/2018,230244,1500
3/6/2018,230245,160.7
3/6/2018,230246,49552.5
3/6/2018,230247,28885.4
3/6/2018,230248,17111.2
3/6/2018,230249,3400
3/6/2018,230250,1550
3/6/2018,230251,9675
3/6/2018,230252,111744.4
3/6/2018,230253,18243.5
3/6/2018,230254,481.5
3/6/2018,230255,117600
3/6/2018,230256,4954
3/6/2018,230257,45943.2
3/6/2018,230258,13200
3/6/2018,230259,442.5
3/6/2018,230260,9962
3/6/2018,230261,10681.4
3/6/2018,230262,29120
3/6/2018,230263,39744
3/6/2018,230264,1300
3/6/2018,230265,10058.4
3/6/2018,230267,40768
3/6/2018,230268,31210
3/6/2018,230269,20384
3/6/2018,230270,1482.8
3/6/2018,230271,197.5
3/6/2018,230272,1071.6
3/6/2018,230273,82425.6
3/6/2018,230274,89496
3/6/2018,230275,285840
3/6/2018,230276,47640
3/6/2018,230277,13625
3/6/2018,230278,4800
3/6/2018,230279,30456
3/6/2018,230280,4648.32
3/6/2018,230281,66000
3/6/2018,230282,8640
3/7/2018,230283,169.5
3/7/2018,230284,52884
3/7/2018,230285,6434.8
3/7/2018,230286,972
3/7/2018,230287,105997.28
3/7/2018,230288,100710
3/7/2018,230289,172800
3/7/2018,230290,341280
3/7/2018,230291,92706
3/7/2018,230292,900
3/7/2018,230293,74712
3/7/2018,230294,120888
3/7/2018,230295,20400
3/7/2018,230296,35425.6
3/7/2018,230297,8050
3/7/2018,230298,75816
3/7/2018,230299,75816
3/7/2018,230300,65926.08
3/7/2018,230301,1779
3/7/2018,230302,25000
3/7/2018,230303,6592
3/7/2018,230304,29802
3/7/2018,230305,9689
3/7/2018,230306,13478.64
3/7/2018,230307,4271.16
3/7/2018,230308,4623
3/7/2018,230309,155.5
3/7/2018,230310,1555.09
3/7/2018,230311,18676
3/7/2018,230312,2380
3/7/2018,230313,105064
3/7/2018,230314,64250
3/7/2018,230315,1533.6
3/7/2018,230316,19370.88
3/7/2018,230317,3114.4
3/7/2018,230318,5106.4
3/7/2018,230319,12110.6
3/7/2018,230320,42228
3/7/2018,230321,358.7
3/7/2018,230322,49680
3/7/2018,230323,50385.6
3/7/2018,230324,409485.6
3/7/2018,230325,21133
3/7/2018,230326,23328
3/7/2018,230327,12744
3/7/2018,230328,26164
3/7/2018,230329,17779
3/7/2018,230330,62250
3/7/2018,230331,28584
3/7/2018,230332,8575.2
3/7/2018,230333,928989.1
3/7/2018,230334,23536.32
3/7/2018,230335,41040
3/7/2018,230336,1660
3/7/2018,230337,12200.5
3/7/2018,230338,13858.5
3/7/2018,230339,2173
3/7/2018,230340,68
3/7/2018,230341,144220.4
3/7/2018,230342,285000
3/7/2018,230343,12200.5
3/7/2018,230344,13858.5
3/7/2018,230345,2173
3/7/2018,230346,159186
3/7/2018,230347,34665.04
3/7/2018,230348,2376
3/7/2018,230349,19348.6
3/7/2018,230350,19201.6
3/8/2018,230351,34810.4
3/8/2018,230352,115416
3/8/2018,230353,9528
3/8/2018,230354,120000
3/8/2018,230355,24840
3/8/2018,230356,1166
3/8/2018,230357,42170
3/8/2018,230358,124531.2
3/8/2018,230359,14400
3/8/2018,230360,828
3/8/2018,230361,828
3/8/2018,230362,33598.2
3/8/2018,230363,5680
3/8/2018,230364,46176.88
3/8/2018,230365,3312
3/8/2018,230366,702.5
3/8/2018,230367,75233.6
3/8/2018,230368,834.5
3/8/2018,230369,97429.04
3/8/2018,230370,41244.56
3/8/2018,230371,132600
3/8/2018,230372,32399.2
3/8/2018,230373,4290
3/8/2018,230374,349.46
3/8/2018,230375,28119
3/8/2018,230376,6750
3/8/2018,230377,41996.16
3/8/2018,230378,22188.96
3/8/2018,230379,6007
3/8/2018,230380,72720
3/8/2018,230381,21816
3/8/2018,230382,5817.6
3/8/2018,230383,61699.2
3/8/2018,230384,14760
3/9/2018,230385,26280
3/9/2018,230386,27005.6
3/9/2018,230387,3975
3/9/2018,230388,7950
3/9/2018,230389,10689.43
3/9/2018,230390,3475
3/9/2018,230391,11664
3/9/2018,230392,6998.4
3/9/2018,230393,5303
3/9/2018,230394,1100
3/9/2018,230395,800
3/9/2018,230396,3840.48
3/9/2018,230397,141520
3/9/2018,230398,13509
3/9/2018,230399,4670
3/9/2018,230400,3200
3/9/2018,230401,16975
3/9/2018,230402,65508.8
3/9/2018,230403,3171
3/9/2018,230404,36475.4
3/9/2018,230405,41816
3/9/2018,230406,20046.1
3/9/2018,230407,6695
3/9/2018,230408,604800
3/9/2018,230409,10177.5
3/9/2018,230410,10177.5
3/9/2018,230411,216.6
3/9/2018,230412,810220.8
3/9/2018,230413,18648
3/9/2018,230414,9900
3/9/2018,230415,21150
3/9/2018,230416,1950
3/9/2018,230417,1800
3/9/2018,230418,46072.8
3/9/2018,230419,59790
3/9/2018,230420,16336
3/9/2018,230421,23623.2
3/9/2018,230422,735
3/9/2018,230423,765
3/9/2018,230424,2703
3/9/2018,230425,15264
3/9/2018,230426,23400
3/9/2018,230427,15000
3/9/2018,230428,29
3/9/2018,230429,21371
3/9/2018,230430,143714.4
3/9/2018,230431,77956.2
3/9/2018,230432,18793.3
3/10/2018,230433,5500
3/10/2018,230434,975.21
3/10/2018,230435,210
3/10/2018,230436,650
3/10/2018,230437,14528.76
3/10/2018,230438,17222.6
3/10/2018,230439,91664
3/10/2018,230440,2760
3/10/2018,230441,1840
3/10/2018,230442,740
3/10/2018,230443,18360
3/10/2018,230444,31789.44
3/10/2018,230445,1568.5
3/10/2018,230446,315.22
3/10/2018,230447,1750
3/10/2018,230448,41040
3/10/2018,230449,463526.4
3/10/2018,230450,173928
3/10/2018,230451,1868.4
3/10/2018,230452,11635
3/10/2018,230453,7279.68
3/10/2018,230454,552
3/10/2018,230455,1440
3/10/2018,230456,23040
3/10/2018,230457,61081.6
3/10/2018,230458,90000
3/12/2018,230459,162
3/12/2018,230460,10000
3/12/2018,230461,470
3/12/2018,230462,29835
3/12/2018,230463,187592
3/12/2018,230464,15008
3/12/2018,230465,179802.4
3/12/2018,230466,28438.72
3/12/2018,230467,4750
3/12/2018,230468,22000
3/12/2018,230469,4644
3/12/2018,230470,7344
3/12/2018,230471,21370.8
3/12/2018,230472,23400
3/12/2018,230473,41231.2
3/12/2018,230474,2754
3/12/2018,230475,17668.6
3/12/2018,230476,14990.8
3/12/2018,230477,7237
3/12/2018,230478,4200
3/12/2018,230479,6670
3/12/2018,230480,1450
3/12/2018,230481,31834.54
3/12/2018,230482,6710
3/12/2018,230483,95742
3/12/2018,230484,3300
3/12/2018,230485,23400
3/12/2018,230486,160053.52
3/12/2018,230487,3542.4
3/12/2018,230488,1872
3/12/2018,230489,120000
3/12/2018,230490,205200
3/12/2018,230491,72000
3/12/2018,230492,165600
3/12/2018,230493,72720
3/12/2018,230494,61920
3/12/2018,230495,213476.8
3/12/2018,230496,8244.3
3/12/2018,230497,6524
3/12/2018,230498,5786.48
3/12/2018,230499,2492.2
3/12/2018,230500,75300
3/12/2018,230501,73777.5
3/12/2018,230502,101920
3/12/2018,230503,7161.6
3/12/2018,230504,90288
3/12/2018,230505,14544
3/12/2018,230506,11556
3/12/2018,230507,616181.4
3/12/2018,230508,472182.4
3/12/2018,230509,66600
3/12/2018,230510,28212
3/12/2018,230511,13874
3/12/2018,230512,22343.04
3/13/2018,230513,11
3/13/2018,230514,190040
3/13/2018,230515,86339.96
3/13/2018,230516,85085.38
3/13/2018,230517,2300
3/13/2018,230518,77263.32
3/13/2018,230519,2750
3/13/2018,230520,219.02
3/13/2018,230521,3300
3/13/2018,230522,107600
3/13/2018,230523,31075.2
3/13/2018,230524,69
3/13/2018,230525,30051
3/13/2018,230526,271.73
3/13/2018,230527,150070
3/13/2018,230528,122764
3/13/2018,230529,25596
3/13/2018,230530,85320
3/13/2018,230531,7777.6
3/13/2018,230532,77400
3/13/2018,230533,44346.6
3/13/2018,230534,20400
3/13/2018,230535,337832
3/13/2018,230536,606
3/13/2018,230537,4452.9
3/13/2018,230538,1295
3/13/2018,230539,63540
3/13/2018,230540,10317.6
3/13/2018,230541,39600
3/13/2018,230542,4700
3/13/2018,230543,57169.12
3/13/2018,230544,28629.44
3/13/2018,230545,19554
3/13/2018,230546,25596
3/13/2018,230547,32104
3/13/2018,230548,16875
3/13/2018,230549,3306
3/13/2018,230550,2330
3/13/2018,230551,119.8
3/13/2018,230552,9064
3/13/2018,230553,16095
3/13/2018,230554,3194.6
3/13/2018,230555,4578.5
3/13/2018,230556,4609.1
3/13/2018,230557,337.5
3/13/2018,230558,6956
3/13/2018,230559,3674.88
3/13/2018,230560,109063.52
3/13/2018,230561,6532.5
3/13/2018,230562,9948.96
3/13/2018,230563,8532
3/13/2018,230564,145152.4
3/13/2018,230565,35170.48
3/13/2018,230566,6956
3/13/2018,230567,10584
3/13/2018,230568,172.5
3/13/2018,230569,12902
3/13/2018,230570,8910
3/13/2018,230571,42739
3/13/2018,230572,22180
3/13/2018,230573,8000
3/13/2018,230574,117479
3/13/2018,230575,13057
3/13/2018,230576,49829.56
3/13/2018,230577,7282.4
3/13/2018,230578,160
3/13/2018,230579,5990
3/14/2018,230580,120
3/14/2018,230581,69984
3/14/2018,230582,130689.4
3/14/2018,230583,10344.96
3/14/2018,230584,605974.4
3/14/2018,230585,201600
3/14/2018,230586,3120
3/14/2018,230587,5524
3/14/2018,230588,57456
3/14/2018,230589,3325
3/14/2018,230590,10250
3/14/2018,230591,1640.16
3/14/2018,230592,4100
3/14/2018,230593,32500
3/14/2018,230594,120
3/14/2018,230595,12547.2
3/14/2018,230596,225000
3/14/2018,230597,68
3/14/2018,230598,2254.1
3/14/2018,230599,1050
3/14/2018,230600,1965.2
3/14/2018,230601,233280
3/14/2018,230602,233280
3/14/2018,230603,28596
3/14/2018,230604,73440
3/14/2018,230605,309600
3/14/2018,230606,134280
3/14/2018,230607,13632
3/14/2018,230608,3700
3/14/2018,230609,21250
3/14/2018,230610,10000
3/14/2018,230611,11682.8
3/14/2018,230612,160
3/14/2018,230613,465
3/14/2018,230614,21390
3/14/2018,230615,172083.07
3/14/2018,230616,4377.68
3/14/2018,230617,1047.25
3/14/2018,230618,1455
3/14/2018,230619,6465
3/14/2018,230620,37750
3/14/2018,230621,5416.4
3/14/2018,230622,2331.1
3/14/2018,230623,6800
3/14/2018,230624,2676.5
3/14/2018,230625,26265
3/14/2018,230626,6271
3/14/2018,230627,11564.12
3/14/2018,230628,5426.6
3/14/2018,230629,2561.28
3/14/2018,230630,13700
3/14/2018,230631,38900
3/14/2018,230632,120960
3/14/2018,230633,187585.46
3/14/2018,230634,1468.8
3/14/2018,230635,289156
3/14/2018,230636,118648.8
3/15/2018,230637,154092.8
3/15/2018,230638,90976.64
3/15/2018,230639,28375
3/15/2018,230640,131782.8
3/15/2018,230641,56400
3/15/2018,230642,25264
3/15/2018,230643,50084.76
3/15/2018,230644,14164.8
3/15/2018,230645,9907.5
3/15/2018,230646,270
3/15/2018,230647,20308.2
3/15/2018,230648,19099.04
3/15/2018,230649,5950
3/15/2018,230650,24465.6
3/15/2018,230651,504.63
3/15/2018,230652,760
3/15/2018,230653,20000
3/15/2018,230654,3060
3/15/2018,230655,480
3/15/2018,230656,43338
3/15/2018,230657,6372
3/15/2018,230658,925
3/15/2018,230659,17.25
3/15/2018,230660,23.25
3/15/2018,230661,5760
3/15/2018,230662,407.78
3/15/2018,230663,18451.84
3/15/2018,230664,3280.32
3/15/2018,230665,4815
3/15/2018,230666,43632
3/15/2018,230667,890216.6
3/15/2018,230668,3300
3/15/2018,230669,1000
3/15/2018,230670,600
3/15/2018,230671,19562.5
3/15/2018,230672,6440
3/15/2018,230673,4830
3/15/2018,230674,27936
3/15/2018,230675,6368
3/15/2018,230676,82800
3/15/2018,230677,184580
3/15/2018,230678,13813.5
3/15/2018,230679,44229.6
3/15/2018,230680,24609.6
3/15/2018,230681,69984
3/15/2018,230682,7484.8
3/15/2018,230683,168480
3/15/2018,230684,168480
3/15/2018,230685,23855
3/16/2018,230686,122.2
3/16/2018,230687,1540.8
3/16/2018,230688,70098.56
3/16/2018,230689,5000
3/16/2018,230690,15465.6
3/16/2018,230691,50933.2
3/16/2018,230692,3000
3/16/2018,230694,165
3/16/2018,230695,32812.4
3/16/2018,230696,26940
3/16/2018,230697,6768
3/16/2018,230698,26940
3/16/2018,230699,5320
3/16/2018,230700,4844.2
3/16/2018,230701,4094.1
3/16/2018,230702,5596.5
3/16/2018,230703,3962
3/16/2018,230704,5937.44
3/16/2018,230705,6696
3/16/2018,230706,163296
3/16/2018,230707,64080
3/16/2018,230708,165600
3/16/2018,230709,159840
3/16/2018,230710,530
3/16/2018,230711,85
3/16/2018,230712,3384
3/16/2018,230713,11224
3/16/2018,230714,495.64
3/16/2018,230715,80640
3/16/2018,230716,36360
3/16/2018,230717,13770
3/16/2018,230718,17731.2
3/16/2018,230719,2563.2
3/16/2018,230720,1118.9
3/16/2018,230721,100276
3/16/2018,230722,148672
3/16/2018,230723,224
3/16/2018,230724,48480
3/16/2018,230725,11
3/16/2018,230726,59740
3/16/2018,230727,52005.6
3/16/2018,230728,42149.6
3/16/2018,230729,77400
3/16/2018,230730,26629
3/16/2018,230731,8820
3/16/2018,230732,11000
3/16/2018,230733,10450
3/16/2018,230734,1707.8
3/16/2018,230735,16444.8
3/16/2018,230736,2200
3/16/2018,230737,43826.4
3/16/2018,230738,14760
3/16/2018,230739,6900
3/16/2018,230740,864
3/16/2018,230741,56350
3/16/2018,230742,9460.8
3/16/2018,230743,80
3/16/2018,230744,200554
3/16/2018,230745,111.96
3/16/2018,230746,7321.06
3/16/2018,230747,109950
3/16/2018,230748,72720
3/16/2018,230749,145440
3/16/2018,230750,14544
3/16/2018,230751,136249
3/16/2018,230752,14829.8
3/16/2018,230753,14710.2
3/16/2018,230754,5270
3/16/2018,230755,1281.6
3/16/2018,230756,50465.5
3/16/2018,230757,148210.4
3/16/2018,230758,11664
3/17/2018,230759,233424.8
3/17/2018,230760,81028
3/17/2018,230761,40966.5
3/17/2018,230762,2900.6
3/17/2018,230763,25738.2
3/17/2018,230764,23645
3/17/2018,230765,8082.6
3/17/2018,230766,2380
3/17/2018,230767,105
3/17/2018,230768,7380
3/17/2018,230769,43040
3/17/2018,230770,48517
3/17/2018,230771,2200
3/17/2018,230772,9656.64
3/17/2018,230773,39700
3/17/2018,230774,1400
3/17/2018,230775,24012
3/17/2018,230776,10100
3/17/2018,230777,21050
3/17/2018,230778,1290
3/17/2018,230779,3456
3/17/2018,230780,66146.5
3/17/2018,230781,5000
3/19/2018,230782,4363.68
3/19/2018,230783,62064
3/19/2018,230784,28505.6
3/19/2018,230785,328
3/19/2018,230786,87335.6
3/19/2018,230787,2700
3/19/2018,230788,19483.2
3/19/2018,230789,22004
3/19/2018,230790,295.2
3/19/2018,230791,20754.2
3/19/2018,230792,1484.39
3/19/2018,230793,273
3/19/2018,230794,32292.16
3/19/2018,230795,94760
3/19/2018,230796,14400
3/19/2018,230797,25000
3/19/2018,230798,3957.42
3/19/2018,230799,875
3/19/2018,230800,146.5
3/19/2018,230801,13259.52
3/19/2018,230802,75
3/19/2018,230803,22950
3/19/2018,230804,552
3/19/2018,230805,4752
3/19/2018,230806,108401.28
3/19/2018,230807,4476.08
3/19/2018,230808,1379.1
3/19/2018,230809,319416
3/19/2018,230810,840
3/19/2018,230811,88361.04
3/19/2018,230812,25758
3/19/2018,230813,18619.2
3/19/2018,230814,12380
3/19/2018,230815,4000
3/19/2018,230816,8780.85
3/19/2018,230817,7573.75
3/19/2018,230818,7205
3/19/2018,230819,3800
